epoch,mse,bit_accuracy,positive_recall,sibling_distance,within_domain_distance,between_domain_distance,nearest_sibling_fraction,hierarchy_ordered
226,0.02328038788491734,0.9629032258064516,0.42016806722689076,0.26095955446836283,0.37811554371079503,0.400352041123196,0.75,True
227,0.023265981797626428,0.9623655913978495,0.4117647058823529,0.260948438878448,0.3789347804866797,0.40205545913531165,0.75,True
228,0.023254415477148203,0.9623655913978495,0.4117647058823529,0.2609231599634983,0.3797545877328036,0.40384289628290515,0.75,True
229,0.023235548278080446,0.9623655913978495,0.4117647058823529,0.26089299556155787,0.38057988076431115,0.4056006130748913,0.75,True
230,0.02322663587259582,0.9612903225806452,0.40336134453781514,0.26086702192395633,0.38146581938273005,0.40750274919422713,0.75,True
231,0.023209914141311034,0.9623655913978495,0.4117647058823529,0.26082091199748797,0.3823041819178039,0.4093424716821735,0.75,True
232,0.023195434204530668,0.9623655913978495,0.4117647058823529,0.260785502809303,0.38319594052190176,0.4112455951175049,0.75,True
233,0.023188990650177,0.9612903225806452,0.3949579831932773,0.2607486106977543,0.38406953297671054,0.4131938715766036,0.75,True
234,0.023166276729714733,0.9623655913978495,0.4117647058823529,0.2607142294081931,0.38492156309002595,0.41507386790024414,0.75,True
235,0.02313884820409753,0.9629032258064516,0.42016806722689076,0.2606554527528314,0.38572327003316337,0.4168906900541635,0.75,True
236,0.023121753088484458,0.9629032258064516,0.42016806722689076,0.2606113519483799,0.3866365968616649,0.4189098513434514,0.75,True
237,0.02310481996239118,0.9629032258064516,0.42857142857142855,0.26055800161088405,0.38748365429797066,0.4208787749809121,0.75,True
238,0.02308662277954241,0.9629032258064516,0.42016806722689076,0.26053273561391443,0.38843782630988116,0.42300871593405925,0.75,True
239,0.02306969166693224,0.9629032258064516,0.42016806722689076,0.2604897494656184,0.3893556760036061,0.42509447175397397,0.75,True
240,0.02305978243425612,0.9629032258064516,0.42016806722689076,0.2604552189499931,0.39031298416649074,0.42729976866071495,0.75,True
241,0.023030960270218215,0.9634408602150538,0.42857142857142855,0.26037863199951916,0.3911743845537926,0.4293057645665246,0.75,True
242,0.0230140329229956,0.9634408602150538,0.42857142857142855,0.26031538542474986,0.39208812150949013,0.43136952987740046,0.75,True
243,0.022993483829787453,0.964516129032258,0.44537815126050423,0.2602489360907192,0.3930584118348586,0.43362370231412056,0.75,True
244,0.022970173622352215,0.9629032258064516,0.42016806722689076,0.2602186820446407,0.3940914614015449,0.4359575510861131,0.75,True
245,0.02295182845107818,0.9629032258064516,0.42016806722689076,0.2601741562470087,0.39512049060481147,0.4383373759708297,0.75,True
246,0.02292945380404121,0.9639784946236559,0.4369747899159664,0.26011342233296286,0.39611402283430686,0.4406441700394829,0.75,True
247,0.022909331542380933,0.964516129032258,0.44537815126050423,0.2600449232413014,0.39709531427439093,0.44289702534162123,0.75,True
248,0.022884433346342815,0.9634408602150538,0.42857142857142855,0.25997331171038196,0.3980440050212582,0.4451583287186892,0.75,True
249,0.02286529434457297,0.9634408602150538,0.42857142857142855,0.2599079508478138,0.39912137554909644,0.447552407223514,0.75,True
250,0.02285113940919586,0.9650537634408602,0.453781512605042,0.2598332429804886,0.40011609276305116,0.44984918109115624,0.75,True
251,0.022824192361926735,0.964516129032258,0.44537815126050423,0.25975851205373374,0.40115959510737004,0.4522904502388134,0.75,True
252,0.022809438723664394,0.9639784946236559,0.44537815126050423,0.25968334349547284,0.40219857316991936,0.45473013490431313,0.75,True
253,0.022789083720377915,0.9639784946236559,0.4369747899159664,0.25962653018714654,0.40318893674863143,0.4572059124608744,0.75,True
254,0.02273998380479973,0.964516129032258,0.44537815126050423,0.2596277875413207,0.40443852719004414,0.46015234471285815,0.75,True
255,0.022710745173192222,0.9639784946236559,0.4369747899159664,0.25955674579504895,0.40554396440684315,0.4627788024225141,0.75,True
256,0.022699812970047053,0.9650537634408602,0.453781512605042,0.25945831606525604,0.40659069442875617,0.46518255154233845,0.75,True
257,0.022668646923164285,0.9650537634408602,0.453781512605042,0.2594099442638085,0.4076792709626009,0.467920602222925,0.75,True
258,0.02262941166579955,0.964516129032258,0.44537815126050423,0.25933513026806465,0.40894816197746525,0.4708720910390314,0.75,True
259,0.022604985806098748,0.9639784946236559,0.4369747899159664,0.259277114181398,0.41019286882059214,0.4738472731446175,0.75,True
260,0.022575813973721093,0.964516129032258,0.44537815126050423,0.2591900824131339,0.41127236707205017,0.4765643897163665,0.75,True
261,0.022547443539643934,0.964516129032258,0.44537815126050423,0.2591173078048906,0.4125096207961939,0.4795246404079353,0.75,True
262,0.02252701923725363,0.9639784946236559,0.4369747899159664,0.2590075563959124,0.4136765860114111,0.4825055133072885,0.75,True
263,0.022489045932380734,0.964516129032258,0.44537815126050423,0.25892131228599247,0.4148566615331808,0.4854786798731726,0.75,True
264,0.02244962158986409,0.964516129032258,0.44537815126050423,0.2587903896769235,0.4158736555862835,0.4880950780013164,0.75,True
265,0.022418798136092738,0.9650537634408602,0.453781512605042,0.2587073904169295,0.4170514296826058,0.4910373196977998,0.75,True
266,0.02239952318005426,0.9650537634408602,0.453781512605042,0.2585838650563548,0.4181784799984229,0.4938611233312107,0.75,True
267,0.022349783798629595,0.964516129032258,0.44537815126050423,0.25850006964114114,0.4195694692413605,0.4972433448261234,0.75,True
268,0.022313383097643944,0.964516129032258,0.44537815126050423,0.25840145956629074,0.42087465222886855,0.5004685832400669,0.75,True
269,0.022280213940316287,0.964516129032258,0.44537815126050423,0.2582905004843636,0.4221866342284279,0.5037498698309243,0.75,True
270,0.022250733592826078,0.9650537634408602,0.46218487394957986,0.2582074063174105,0.4234894473685589,0.5070740765970667,0.75,True
271,0.022204807328084962,0.964516129032258,0.44537815126050423,0.2580799229320066,0.4246826903480613,0.5101371172455382,0.75,True
272,0.022177461048268607,0.9650537634408602,0.453781512605042,0.25797706684118493,0.4260182949858726,0.5135810156579668,0.75,True
273,0.022127142252417426,0.964516129032258,0.44537815126050423,0.25785737998442065,0.42731005535409666,0.5167614775623515,0.75,True
274,0.02209425426787061,0.9650537634408602,0.453781512605042,0.25775383942591956,0.4286549133091239,0.5202785182825936,0.75,True
275,0.022045634932620937,0.9655913978494624,0.46218487394957986,0.2576138808455027,0.4298542949479204,0.5231592658026698,0.75,True
276,0.02200528742679035,0.964516129032258,0.44537815126050423,0.25750467722737763,0.4313396112335375,0.5268588628026668,0.75,True
277,0.021962762193396313,0.9650537634408602,0.453781512605042,0.2573625528522176,0.4326851602926841,0.5302329320793451,0.875,True
278,0.02191788233617608,0.9655913978494624,0.46218487394957986,0.2572310304432074,0.43407090069680115,0.5337532527323904,0.875,True
279,0.021872407487818425,0.9650537634408602,0.453781512605042,0.2570993665356957,0.43549255708859524,0.537322185604474,0.875,True
280,0.02184069945830001,0.9650537634408602,0.453781512605042,0.25693230591630883,0.43682322291416154,0.5406252574195142,0.875,True
281,0.021781124706716185,0.9650537634408602,0.453781512605042,0.2568007756629531,0.4384133584556671,0.5446247010371068,0.875,True
282,0.021737341422127684,0.9655913978494624,0.46218487394957986,0.2566582437378451,0.43984728491245156,0.5481329915529785,0.875,True
283,0.021694612137134275,0.9650537634408602,0.453781512605042,0.2565072900301348,0.4412400463397443,0.5517564547550831,0.875,True
284,0.021635118518085673,0.9655913978494624,0.46218487394957986,0.25640233651892286,0.4428129498255905,0.5556981435163922,0.875,True
285,0.021586804549548286,0.9666666666666667,0.4789915966386555,0.2562417451307266,0.44425514093479035,0.5594386803221897,0.875,True
286,0.021539492235789864,0.964516129032258,0.44537815126050423,0.2560842024467321,0.4459077535315711,0.5634888866786801,0.875,True
287,0.02149213505387216,0.9655913978494624,0.46218487394957986,0.2559280895528952,0.4473282344616029,0.5672015980265099,0.875,True
288,0.021437310787717382,0.9661290322580646,0.47058823529411764,0.25577715570599296,0.4489506728165951,0.571211337378057,0.875,True
289,0.021376393167494952,0.9666666666666667,0.4789915966386555,0.2556030444133145,0.45043247391395497,0.5749856814998379,0.875,True
290,0.021319822637855573,0.9666666666666667,0.4789915966386555,0.2554115292102403,0.45194225906965724,0.5786554414085323,1.0,True
291,0.02126512266608546,0.9655913978494624,0.46218487394957986,0.2552476491085366,0.45349145354438997,0.5824614407101973,1.0,True
292,0.021207601051292227,0.9666666666666667,0.4789915966386555,0.2550844748347006,0.4550768275327247,0.586550132980642,1.0,True
293,0.02115289414889869,0.9661290322580646,0.47058823529411764,0.25490329185953986,0.4566074001351659,0.5905410585090893,1.0,True
294,0.021103651959489992,0.9666666666666667,0.4789915966386555,0.2546936052839173,0.4580484270214827,0.594159915769432,1.0,True
295,0.021034755315894577,0.9666666666666667,0.4789915966386555,0.2545191868229762,0.4598292427595422,0.5987043189820487,1.0,True
296,0.02097721666998597,0.967741935483871,0.4957983193277311,0.25431247528745626,0.46138760870253837,0.602548512921406,1.0,True
297,0.02091622118234061,0.967741935483871,0.4957983193277311,0.25414305453011354,0.46309537767171993,0.6068585178001369,1.0,True
298,0.02085522358909347,0.967741935483871,0.4957983193277311,0.2539540185179943,0.46466253760454806,0.6108546735924727,1.0,True
299,0.02079998158210965,0.9672043010752688,0.48739495798319327,0.25382681638226035,0.4665261821070094,0.6153032365999906,1.0,True
300,0.020733882600902455,0.967741935483871,0.5042016806722689,0.25361384788054375,0.4681335197536165,0.6192501298751946,1.0,True
301,0.02066287703770532,0.9688172043010753,0.5126050420168067,0.2534146373022,0.46974401242597735,0.6232574171127954,1.0,True
302,0.02060279278129974,0.9688172043010753,0.5210084033613446,0.25321754080945397,0.4715002116868892,0.627683928862915,1.0,True
303,0.02053265088450251,0.9698924731182795,0.5294117647058824,0.2530078757115175,0.47316406204336187,0.6318859597376658,1.0,True
304,0.020465421119662257,0.9693548387096774,0.5210084033613446,0.25279099595924914,0.4747054779360716,0.6356608104332755,1.0,True
305,0.020390804899563852,0.9693548387096774,0.5210084033613446,0.2525950005781772,0.4764681591955815,0.6399662188910622,1.0,True
306,0.020319373667388688,0.9693548387096774,0.5210084033613446,0.2523786676582367,0.4781691233800349,0.644014559494113,1.0,True
307,0.020258503496885554,0.9698924731182795,0.5294117647058824,0.252162817235641,0.48002267104968466,0.6486350044233213,1.0,True
308,0.020186033559985522,0.9693548387096774,0.5210084033613446,0.25191957571869084,0.4816469568039627,0.6522442022654318,1.0,True
309,0.020125868988583377,0.9698924731182795,0.5294117647058824,0.25167351297975876,0.48337951208983543,0.656347822548384,1.0,True
310,0.0200417750202508,0.9698924731182795,0.5294117647058824,0.2514482006053065,0.4851920837022101,0.6608409234335486,1.0,True
311,0.01997280603382943,0.9693548387096774,0.5210084033613446,0.25119909761254156,0.48695766940592466,0.6650720078995307,1.0,True
312,0.0198964675261511,0.9693548387096774,0.5210084033613446,0.2509716225750772,0.4888818836064971,0.6694319652630046,1.0,True
313,0.019821690986347125,0.9693548387096774,0.5210084033613446,0.25072644388837895,0.4905794433989591,0.6736163309723238,1.0,True
314,0.01974599887966435,0.9715053763440861,0.5546218487394958,0.25049369018985174,0.4924194436046853,0.6780048459233861,1.0,True
315,0.019671834570142446,0.9720430107526882,0.5630252100840336,0.2502035098434773,0.4941542517711471,0.682034771667589,1.0,True
316,0.019595471555965537,0.9720430107526882,0.5630252100840336,0.2499658878175422,0.49597360308109883,0.6865344535214208,1.0,True
317,0.019525288100307108,0.9715053763440861,0.5546218487394958,0.2497205809938675,0.4978948871554295,0.6909527082784086,1.0,True
318,0.019445218608907792,0.9715053763440861,0.5546218487394958,0.24943979018906004,0.49972458224550065,0.6946447126794277,1.0,True
319,0.01937147135929355,0.9715053763440861,0.5546218487394958,0.24918905710017336,0.501526218247552,0.6988033249924224,1.0,True
320,0.019291362440652726,0.9715053763440861,0.5630252100840336,0.24894559584924864,0.5033369357212553,0.7029162176342447,1.0,True
321,0.01921089240481557,0.9715053763440861,0.5630252100840336,0.24867424727355383,0.505162199129328,0.7073547207812002,1.0,True
322,0.019133181978717752,0.9715053763440861,0.5630252100840336,0.2484206960034141,0.5069095519407731,0.711472699445885,1.0,True
323,0.019058529252339813,0.9720430107526882,0.5714285714285714,0.24816941571728282,0.5088417336091369,0.715772835997738,1.0,True
324,0.01897739070449181,0.9725806451612903,0.5798319327731093,0.24788017114657723,0.5106208304663005,0.7197545226846402,1.0,True
325,0.01889786237871303,0.9731182795698925,0.5882352941176471,0.2475810842069898,0.5124640015613214,0.7239018852093826,1.0,True
326,0.018820972478355985,0.9731182795698925,0.5882352941176471,0.2473069909535297,0.5143025973212165,0.7279233491649941,1.0,True
327,0.01873887360425606,0.9731182795698925,0.5882352941176471,0.24704317016225913,0.5161239705723355,0.7321245269258014,1.0,True
328,0.01867109733408488,0.9731182795698925,0.5882352941176471,0.2467539679262012,0.5181407807112176,0.7365809464906798,1.0,True
329,0.018582005795461612,0.9731182795698925,0.5882352941176471,0.24644271488639558,0.519978623385898,0.7405656242917726,1.0,True
330,0.018502373424345395,0.9747311827956989,0.6134453781512605,0.24614659504160635,0.5217762568378581,0.7444844151851968,1.0,True
331,0.018419540350553106,0.975268817204301,0.6218487394957983,0.24581295377456563,0.5235758508732657,0.7483357074653482,1.0,True
332,0.01834180679541333,0.9747311827956989,0.6134453781512605,0.24550278976599604,0.5254955310280626,0.7523452467461789,1.0,True
333,0.018262600702388117,0.9747311827956989,0.6134453781512605,0.2452452730868528,0.5274924690972711,0.7567630997786203,1.0,True
334,0.01817810839019999,0.975268817204301,0.6218487394957983,0.2448892046993031,0.5293552412732588,0.7605599677359715,1.0,True
335,0.018099030630193556,0.975268817204301,0.6218487394957983,0.2445800676667427,0.5313009213428062,0.7643155669675737,1.0,True
336,0.01802325638160757,0.975268817204301,0.6218487394957983,0.24431925645697322,0.5333983888281683,0.7684682817669005,1.0,True
337,0.017942347812392928,0.975268817204301,0.6218487394957983,0.24400689472631742,0.5353250086214021,0.7722081285624198,1.0,True
338,0.017859078829722506,0.975268817204301,0.6218487394957983,0.24373491849827705,0.5371862514567605,0.7759681648691462,1.0,True
339,0.01778015259220378,0.975268817204301,0.6218487394957983,0.24345288005236454,0.5391680593282184,0.7797584573830717,1.0,True
340,0.017695664964766187,0.975268817204301,0.6218487394957983,0.24316558529561227,0.5411159097056715,0.784070686691716,1.0,True
341,0.017616858086960924,0.975268817204301,0.6218487394957983,0.24285080862870018,0.5430470620347058,0.7879167035129044,1.0,True
342,0.01753483715574617,0.975268817204301,0.6218487394957983,0.24253584628156047,0.5449784248346605,0.7913340374250784,1.0,True
343,0.017454203649745703,0.975268817204301,0.6218487394957983,0.24223415347218485,0.5470131012538408,0.7953803017446195,1.0,True
344,0.017370845651786163,0.975268817204301,0.6218487394957983,0.24192988690271272,0.5490465741109802,0.7989731609600309,1.0,True
345,0.017291386328980033,0.975268817204301,0.6218487394957983,0.24158442920598844,0.5511015654136385,0.8027520084029061,1.0,True
346,0.017230632813305377,0.975268817204301,0.6218487394957983,0.24129107852395024,0.5531535702298829,0.8068901069130363,1.0,True
347,0.017134125030798072,0.975268817204301,0.6218487394957983,0.24094943408031866,0.5551951216891408,0.8100514567384951,1.0,True
348,0.017054997066231693,0.9758064516129032,0.6302521008403361,0.24056440937856835,0.5572063287824898,0.8136043585212028,1.0,True
349,0.016974043845745943,0.9758064516129032,0.6302521008403361,0.24018427606875767,0.5592128616215359,0.8172105634448532,1.0,True
350,0.01689317626357427,0.9758064516129032,0.6302521008403361,0.23985190029802075,0.5612586016378062,0.8208593773982014,1.0,True
351,0.016817918149688714,0.9758064516129032,0.6302521008403361,0.23949252824093703,0.5632736244894861,0.8242096363145917,1.0,True
352,0.016736642266289653,0.9758064516129032,0.6302521008403361,0.2392312382962857,0.5652472860058244,0.8279600833339709,1.0,True
353,0.016656801133962652,0.9758064516129032,0.6302521008403361,0.2388205968198769,0.5674183845788542,0.8314600873351576,1.0,True
354,0.016580634788056447,0.9758064516129032,0.6302521008403361,0.2384861232229673,0.5693917763276639,0.8345604412761494,1.0,True
355,0.016502038971389216,0.9758064516129032,0.6302521008403361,0.23817201745540656,0.571542728783818,0.8382612566109099,1.0,True
356,0.016430131779970537,0.9758064516129032,0.6302521008403361,0.23781812725125256,0.5737279358340399,0.8419684759677384,1.0,True
357,0.0163506679179863,0.9758064516129032,0.6302521008403361,0.23750595595841606,0.5757122393444337,0.8451993270539746,1.0,True
358,0.016275588607390697,0.9758064516129032,0.6302521008403361,0.23713775046573912,0.5779467164110353,0.8485185107086259,1.0,True
359,0.016193725543321734,0.9758064516129032,0.6302521008403361,0.23674342589774944,0.5802021893959542,0.8515602192865342,1.0,True
360,0.01611910597227886,0.9758064516129032,0.6302521008403361,0.23642571105956287,0.5823360718814279,0.8550694665673726,1.0,True
361,0.01604396595655039,0.9758064516129032,0.6302521008403361,0.2360089844922369,0.5844152851288015,0.8579023710733008,1.0,True
362,0.015965205673138375,0.9758064516129032,0.6302521008403361,0.23567443310172845,0.5865500396298181,0.8612109936089763,1.0,True
363,0.01589308173576914,0.9758064516129032,0.6302521008403361,0.23530632347339558,0.5888348689597362,0.8639496219769398,1.0,True
364,0.01581619681069811,0.9758064516129032,0.6302521008403361,0.23499285052281238,0.591093737482987,0.8671688978265981,1.0,True
365,0.015751872168755843,0.9758064516129032,0.6302521008403361,0.2346476328130625,0.5933613565062463,0.869925778429919,1.0,True
366,0.015670555935273032,0.9758064516129032,0.6302521008403361,0.23435078328184908,0.5956054540695552,0.8735015015714158,1.0,True
367,0.01559364736391943,0.9758064516129032,0.6302521008403361,0.23404372055345066,0.5976849491203866,0.8763808670692498,1.0,True
368,0.015522706660588756,0.9758064516129032,0.6302521008403361,0.23373623963282752,0.5997184312596879,0.8792835792930918,1.0,True
369,0.015453459913805171,0.9758064516129032,0.6302521008403361,0.23342734722973335,0.6020200153163017,0.8822673762898798,1.0,True
370,0.015379688743788087,0.9758064516129032,0.6302521008403361,0.23310392550632913,0.6043014579416995,0.8854286502442359,1.0,True
371,0.015306671009469825,0.9758064516129032,0.6302521008403361,0.23271349085528303,0.6065916126069328,0.8881500655136496,1.0,True
372,0.015235361799123874,0.9758064516129032,0.6302521008403361,0.23242410412920467,0.60882952255607,0.8911898370366403,1.0,True
373,0.015165871176011054,0.9758064516129032,0.6302521008403361,0.23207321466921962,0.61111774057926,0.8940273457571335,1.0,True
374,0.01509570322589257,0.9758064516129032,0.6302521008403361,0.23169193002318356,0.6134672749009982,0.8967061598756814,1.0,True
375,0.015029525016965688,0.9768817204301076,0.6470588235294118,0.23134166920872293,0.6157964633877742,0.8995319728924861,1.0,True
376,0.014962711615817545,0.9768817204301076,0.6470588235294118,0.23104130590080002,0.6181541791779563,0.9023678825616086,1.0,True
377,0.0148894307070127,0.9774193548387097,0.6554621848739496,0.2307388237538494,0.6204191619684114,0.9048366770916088,1.0,True
378,0.014823038648206065,0.9779569892473118,0.6638655462184874,0.23046505475927412,0.6226773736593604,0.9075063045550484,1.0,True
379,0.014759102357789067,0.9779569892473118,0.6638655462184874,0.23016870684528248,0.625038907026167,0.9102544735349842,1.0,True
380,0.014690127252625751,0.9779569892473118,0.6638655462184874,0.22987577872785248,0.6273004416989783,0.9127453602507938,1.0,True
381,0.014622221004737564,0.9779569892473118,0.6638655462184874,0.2295625464556933,0.629650743646069,0.9151683065367042,1.0,True
382,0.014555533068846981,0.9774193548387097,0.6554621848739496,0.22921621328968184,0.6319619573528619,0.9176159803431005,1.0,True
383,0.014489882739582582,0.9779569892473118,0.6638655462184874,0.22895277825724078,0.6343083638808029,0.9202207164791136,1.0,True
384,0.014425867634672991,0.9779569892473118,0.6638655462184874,0.228674506072899,0.6364778664078962,0.9225213859385146,1.0,True
385,0.014362687957112808,0.9779569892473118,0.6638655462184874,0.22833090257519034,0.6388577577430974,0.9251591478168328,1.0,True
386,0.014300081659164987,0.9779569892473118,0.6638655462184874,0.22803250855491225,0.6412050529061186,0.9273024756558318,1.0,True
387,0.014236353867459169,0.9779569892473118,0.6638655462184874,0.2277748094680954,0.6435267518732456,0.9298403330921823,1.0,True
388,0.014173763355696452,0.978494623655914,0.6722689075630253,0.2275157486224104,0.6458228939864251,0.9323330216970864,1.0,True
389,0.01411378081797668,0.978494623655914,0.6722689075630253,0.22718394845969542,0.6482633674704337,0.9345192420505888,1.0,True
390,0.014052120401367253,0.9790322580645161,0.680672268907563,0.22687404567484365,0.6506275073714837,0.9366886525177651,1.0,True
391,0.013992552768610242,0.9801075268817204,0.6974789915966386,0.2265772565655431,0.6529437463391901,0.9390727807939887,1.0,True
392,0.013930851432324805,0.9801075268817204,0.6974789915966386,0.22630748055380676,0.6552451856648178,0.9410999611954327,1.0,True
393,0.013871327957197827,0.9801075268817204,0.6974789915966386,0.22610601397481325,0.6575389162908243,0.9433737945705917,1.0,True
394,0.013811581332232262,0.9801075268817204,0.6974789915966386,0.22584173131828794,0.6597889593695807,0.9454108602706333,1.0,True
395,0.013756772545788144,0.9801075268817204,0.6974789915966386,0.2255527039289617,0.662063058426795,0.9475343693796048,1.0,True
396,0.013697471339920933,0.9806451612903225,0.7058823529411765,0.22529125133252745,0.6644569667664427,0.9496218914912291,1.0,True
397,0.01363857542026272,0.9806451612903225,0.7058823529411765,0.22498973765804628,0.6668666481791027,0.951515122335963,1.0,True
398,0.013586223509567471,0.9806451612903225,0.7058823529411765,0.22469484985081795,0.6693344235671885,0.9533360176576692,1.0,True
399,0.01353091618086339,0.9806451612903225,0.7058823529411765,0.22447913167496567,0.6715148470245385,0.955172773316801,1.0,True
400,0.013472059150881581,0.9811827956989247,0.7142857142857143,0.22428716460752302,0.6737350431788522,0.9571993940463128,1.0,True
401,0.01341725743068427,0.9811827956989247,0.7142857142857143,0.22405163722046723,0.6760305912981681,0.9591632548258635,1.0,True
402,0.013363480129633797,0.9811827956989247,0.7142857142857143,0.22380849822734797,0.6783826113586362,0.9611528856422986,1.0,True
403,0.01331101615265863,0.9822580645161291,0.7310924369747899,0.22358612599230532,0.6806801695153208,0.9628500212708866,1.0,True
404,0.013255138322576313,0.9817204301075269,0.7226890756302521,0.22333928763730193,0.6829952131498092,0.9647794174207039,1.0,True
405,0.013205696955703573,0.9833333333333333,0.7478991596638656,0.22316964236388695,0.6851924420890507,0.9665361799643497,1.0,True
406,0.013151290692137451,0.9827956989247312,0.7394957983193278,0.222949337543343,0.6875240976657795,0.9685040819086637,1.0,True
407,0.013101419838564587,0.9833333333333333,0.7394957983193278,0.22265391424354883,0.6899303681337607,0.9700934154971168,1.0,True
408,0.013048534891508432,0.9833333333333333,0.7478991596638656,0.22249176940587134,0.6920287765645758,0.9720800045647546,1.0,True
409,0.01299787595373841,0.9844086021505376,0.7563025210084033,0.222306682636115,0.6942792149603804,0.9735871770762443,1.0,True
410,0.012946694692924195,0.9844086021505376,0.7563025210084033,0.22215583710056838,0.6965919703324766,0.9754124409258762,1.0,True
411,0.012897798982727077,0.9844086021505376,0.7647058823529411,0.22198312248124463,0.6986721678187193,0.9770219317757433,1.0,True
412,0.012846828606509748,0.9844086021505376,0.7647058823529411,0.2217714259995301,0.7009687489152314,0.9787331665024366,1.0,True
413,0.01279925230050325,0.9849462365591398,0.7647058823529411,0.2216074855332791,0.7032851156357447,0.980261936532294,1.0,True
414,0.01275323420522724,0.9849462365591398,0.7647058823529411,0.22141628279211067,0.7055826500291318,0.9818684783354272,1.0,True
415,0.012701380679828945,0.9849462365591398,0.7647058823529411,0.22125812765433583,0.7078265069528586,0.9835516811996612,1.0,True
416,0.012657826608186947,0.9844086021505376,0.7563025210084033,0.22108128670594812,0.7101957080900665,0.9849444456649458,1.0,True
417,0.012610100878602868,0.9849462365591398,0.7647058823529411,0.22096527757341308,0.7123525331525954,0.9865013924923594,1.0,True
418,0.012561816783540068,0.9849462365591398,0.7647058823529411,0.22082347665203997,0.7145280831841779,0.9879755620974613,1.0,True
419,0.012516186705113732,0.9849462365591398,0.7647058823529411,0.22069494249269506,0.7167545819401273,0.9893633821270784,1.0,True
420,0.01247347753049205,0.9854838709677419,0.773109243697479,0.22059452338178906,0.7189585922902927,0.9907546028958173,1.0,True
421,0.012425795295535223,0.9854838709677419,0.773109243697479,0.2204487110609683,0.721167930488565,0.9921317874529024,1.0,True
422,0.012380334586415824,0.9854838709677419,0.773109243697479,0.22037564748268101,0.7232852920018694,0.9936142298798843,1.0,True
423,0.012338206326378148,0.9854838709677419,0.773109243697479,0.22027943240568723,0.7253281280041005,0.9948464024718384,1.0,True
424,0.012291490216504592,0.9854838709677419,0.773109243697479,0.220135539763249,0.7275733919428702,0.9962351291289653,1.0,True
425,0.01224991511273204,0.9854838709677419,0.773109243697479,0.21999571252482963,0.7297878578471872,0.9974160710841223,1.0,True
426,0.012204706703948527,0.9854838709677419,0.773109243697479,0.21982525947268877,0.7320284564587696,0.9988674224190166,1.0,True
427,0.012164197980458345,0.986021505376344,0.7815126050420168,0.21970361488697643,0.7340675042513903,1.0002687126316978,1.0,True
428,0.012121407303157066,0.986021505376344,0.7815126050420168,0.21957520996412477,0.7363258804699193,1.001481775287088,1.0,True
429,0.012076866829091579,0.9854838709677419,0.773109243697479,0.21945901915257682,0.7384679584645772,1.0028050427647737,1.0,True
430,0.012034288305261721,0.986021505376344,0.7815126050420168,0.2193882692165778,0.7404912616754656,1.0040679623775346,1.0,True
431,0.011994921480371394,0.986021505376344,0.7815126050420168,0.21925007485457754,0.7426795659426624,1.0052957258508757,1.0,True
432,0.011950616353608062,0.986021505376344,0.7815126050420168,0.2191676528978991,0.7447970390371971,1.0065930948722013,1.0,True
433,0.011910093727499021,0.986021505376344,0.7815126050420168,0.21907007935153444,0.7468785354999727,1.0076898713657683,1.0,True
434,0.01187185125846582,0.986021505376344,0.7815126050420168,0.21894504958250097,0.7490979138093994,1.0087724913688838,1.0,True
435,0.011829646490942605,0.986021505376344,0.7815126050420168,0.21884228309007125,0.7512269839744588,1.0099997775147336,1.0,True
436,0.01179025763347305,0.986021505376344,0.7815126050420168,0.21874140274911685,0.7533630988132892,1.0112290990743997,1.0,True
437,0.011749489635367929,0.986021505376344,0.7815126050420168,0.21864720197108353,0.7554465489966106,1.0125274438437883,1.0,True
438,0.011709185003000567,0.986021505376344,0.7815126050420168,0.21854864962543852,0.7574962246263632,1.0136103614040346,1.0,True
439,0.011670067087523156,0.986021505376344,0.7815126050420168,0.2184738726329742,0.7596270721671524,1.0147653474659617,1.0,True
440,0.01163108509837434,0.986021505376344,0.7815126050420168,0.2184592411901835,0.7616691055555254,1.0157968530922081,1.0,True
441,0.011592443656064941,0.986021505376344,0.7815126050420168,0.21838599463936198,0.7637684923282513,1.0170679472830155,1.0,True
442,0.011553425943430578,0.986021505376344,0.7815126050420168,0.2183584103960669,0.7658374782164671,1.0178605803175182,1.0,True
443,0.011517440905749346,0.986021505376344,0.7815126050420168,0.21835065363650263,0.7678130221619128,1.0188807512077822,1.0,True
444,0.011477164641990872,0.986021505376344,0.7815126050420168,0.21822009256260083,0.7699013529296048,1.0201890697331208,1.0,True
445,0.011440743947423455,0.986021505376344,0.7815126050420168,0.218105897073552,0.7720202991209953,1.021049267622811,1.0,True
446,0.011403029830974777,0.986021505376344,0.7815126050420168,0.218047546426567,0.7740301790461956,1.0222853124323692,1.0,True
447,0.011364647882603782,0.986021505376344,0.7815126050420168,0.21796081210820314,0.7761983894609761,1.0231557157055242,1.0,True
448,0.011326029406299778,0.986021505376344,0.7815126050420168,0.21790639399406528,0.7781548577121069,1.02419786929424,1.0,True
449,0.011290509870709488,0.986021505376344,0.7815126050420168,0.21788647483550075,0.7801331361181483,1.0252403436197588,1.0,True
450,0.01125043700183548,0.986021505376344,0.7815126050420168,0.2177985305221255,0.7821449957329489,1.0261348777272499,1.0,True
451,0.011218226168021685,0.986021505376344,0.7815126050420168,0.21771507443167615,0.7841356066657192,1.0269336165591803,1.0,True
